cliente_id,restaurante_id,nome,categoria,rating
158,54,Feijão do Chef #54,brasileira,3.61
158,38,La Massa no Prato #38,pizza,4.0
158,52,Confeitaria Gourmet #52,doces,3.32
158,54,Feijão do Chef #54,brasileira,3.87
158,84,Cantina Zen #84,italiana,3.0
158,112,México Express #112,mexicana,4.16
158,9,Tacos da Vila #9,mexicana,3.37
158,116,Sabor da Vila #116,brasileira,3.45
158,110,México da Vila #110,mexicana,2.59
158,16,Leve do Chef #16,saudavel,2.5
158,24,Pasta 360 #24,italiana,4.82
158,41,Sushi Gourmet #41,japonesa,4.11
158,72,Smash do Chef #72,burguer,2.91
158,18,Cantina do Chef #18,italiana,4.39
158,28,Hambúrguer Zen #28,burguer,2.86
158,109,Açúcar Zen #109,doces,2.68
158,14,Japão do Chef #14,japonesa,4.09
158,50,Doçura Zen #50,doces,2.34
158,98,Sabor 360 #98,brasileira,2.99
158,108,Feijão do Chef #108,brasileira,2.64
158,44,Cantina Gourmet #44,italiana,2.74
158,23,Hambúrguer Gourmet #23,burguer,3.22
158,94,Confeitaria da Vila #94,doces,3.48
158,100,Verde do Chef #100,saudavel,3.04
158,118,Confeitaria no Prato #118,doces,4.31
158,19,Itália Express #19,italiana,1.79
158,90,Burger da Vila #90,burguer,2.95
158,53,Temaki Express #53,japonesa,3.31
158,111,Cantina no Prato #111,italiana,3.61
158,52,Confeitaria Gourmet #52,doces,3.91
158,55,México no Prato #55,mexicana,1.0
158,17,Feijão Zen #17,brasileira,2.41
158,41,Sushi Gourmet #41,japonesa,3.66
158,50,Doçura Zen #50,doces,4.43
158,2,Feijão 360 #2,brasileira,3.08
158,54,Feijão do Chef #54,brasileira,3.66
158,44,Cantina Gourmet #44,italiana,3.8
158,101,Tacos Express #101,mexicana,2.59
158,14,Japão do Chef #14,japonesa,3.25
158,98,Sabor 360 #98,brasileira,3.2
158,91,Itália no Prato #91,italiana,2.75
158,33,Sabor da Vila #33,brasileira,3.37
158,11,Sushi da Vila #11,japonesa,4.75
158,104,Feijão Express #104,brasileira,3.53
158,34,Burger Gourmet #34,burguer,1.55
158,20,Japão Express #20,japonesa,2.45
158,46,Brasil Express #46,brasileira,4.4
158,50,Doçura Zen #50,doces,3.07
158,42,Nacho 360 #42,mexicana,2.13
158,118,Confeitaria no Prato #118,doces,3.58
158,107,Confeitaria do Chef #107,doces,2.85
159,110,México da Vila #110,mexicana,3.24
159,15,Cantina 360 #15,italiana,2.4
159,19,Itália Express #19,italiana,2.0
159,11,Sushi da Vila #11,japonesa,3.23
159,112,México Express #112,mexicana,3.93
159,60,Leve do Chef #60,saudavel,3.57
159,8,Leve no Prato #8,saudavel,2.72
159,41,Sushi Gourmet #41,japonesa,2.71
159,46,Brasil Express #46,brasileira,3.84
159,102,Burger Zen #102,burguer,2.16
159,94,Confeitaria da Vila #94,doces,3.35
159,88,Pizza no Prato #88,pizza,4.44
159,3,Verde Express #3,saudavel,3.05
159,110,México da Vila #110,mexicana,2.17
159,29,Cantina no Prato #29,italiana,2.78
159,81,Tacos Express #81,mexicana,2.99
159,8,Leve no Prato #8,saudavel,4.98
159,11,Sushi da Vila #11,japonesa,4.09
159,2,Feijão 360 #2,brasileira,4.31
159,73,Rodízio Gourmet #73,pizza,2.83
159,81,Tacos Express #81,mexicana,4.27
159,7,Leve do Chef #7,saudavel,2.54
159,38,La Massa no Prato #38,pizza,3.92
159,105,Burger Zen #105,burguer,4.04
159,13,Japão no Prato #13,japonesa,3.02
159,29,Cantina no Prato #29,italiana,4.01
159,54,Feijão do Chef #54,brasileira,3.8
159,104,Feijão Express #104,brasileira,2.84
159,34,Burger Gourmet #34,burguer,4.0
159,120,Verde Express #120,saudavel,3.15
159,46,Brasil Express #46,brasileira,4.1
159,49,Açúcar Zen #49,doces,4.82
159,16,Leve do Chef #16,saudavel,2.85
159,87,Doçura Gourmet #87,doces,3.33
159,33,Sabor da Vila #33,brasileira,4.43
159,81,Tacos Express #81,mexicana,3.9
160,36,Natural Express #36,saudavel,2.28
160,77,Feijão do Chef #77,brasileira,2.83
160,29,Cantina no Prato #29,italiana,4.1
160,85,Nacho 360 #85,mexicana,4.12
160,19,Itália Express #19,italiana,2.57
160,3,Verde Express #3,saudavel,2.34
160,106,Burger Express #106,burguer,3.23
160,44,Cantina Gourmet #44,italiana,2.45
160,22,Natural Express #22,saudavel,3.07
160,24,Pasta 360 #24,italiana,4.54
160,108,Feijão do Chef #108,brasileira,3.89
160,83,Natural 360 #83,saudavel,3.84
160,116,Sabor da Vila #116,brasileira,2.68
160,101,Tacos Express #101,mexicana,3.36
160,99,Confeitaria Express #99,doces,1.66
160,63,Leve do Chef #63,saudavel,3.16
160,103,Smash Gourmet #103,burguer,4.93
160,52,Confeitaria Gourmet #52,doces,4.44
160,103,Smash Gourmet #103,burguer,3.67
160,98,Sabor 360 #98,brasileira,3.48
160,86,Temaki Zen #86,japonesa,3.25
160,43,Burger Zen #43,burguer,2.33
160,81,Tacos Express #81,mexicana,3.67
160,64,La Massa da Vila #64,pizza,2.1
160,57,Itália Express #57,italiana,1.37
160,119,Cantina do Chef #119,italiana,3.08
160,64,La Massa da Vila #64,pizza,5.0
160,4,Tacos 360 #4,mexicana,4.66
160,80,Brasil Gourmet #80,brasileira,4.07
160,93,Hambúrguer do Chef #93,burguer,3.14
160,108,Feijão do Chef #108,brasileira,4.72
160,81,Tacos Express #81,mexicana,3.14
160,2,Feijão 360 #2,brasileira,2.81
160,16,Leve do Chef #16,saudavel,2.6
160,23,Hambúrguer Gourmet #23,burguer,2.25
160,29,Cantina no Prato #29,italiana,4.99
161,43,Burger Zen #43,burguer,3.18
161,96,Doçura do Chef #96,doces,4.47
161,10,Smash Gourmet #10,burguer,3.08
161,106,Burger Express #106,burguer,3.12
161,102,Burger Zen #102,burguer,3.3
161,99,Confeitaria Express #99,doces,3.09
161,41,Sushi Gourmet #41,japonesa,4.21
161,103,Smash Gourmet #103,burguer,3.21
161,24,Pasta 360 #24,italiana,4.13
161,16,Leve do Chef #16,saudavel,3.79
161,6,Pasta do Chef #6,italiana,3.35
161,113,Pasta do Chef #113,italiana,3.22
161,40,Temaki no Prato #40,japonesa,2.56
161,111,Cantina no Prato #111,italiana,2.96
161,35,Açúcar Gourmet #35,doces,4.16
161,110,México da Vila #110,mexicana,4.32
161,109,Açúcar Zen #109,doces,2.0
161,111,Cantina no Prato #111,italiana,2.94
161,63,Leve do Chef #63,saudavel,3.35
161,106,Burger Express #106,burguer,2.35
161,115,Nacho no Prato #115,mexicana,2.81
161,42,Nacho 360 #42,mexicana,3.6
161,53,Temaki Express #53,japonesa,4.38
161,92,Feijão no Prato #92,brasileira,1.76
161,39,Rodízio do Chef #39,pizza,3.12
161,98,Sabor 360 #98,brasileira,3.71
161,10,Smash Gourmet #10,burguer,3.5
161,65,México do Chef #65,mexicana,3.69
161,16,Leve do Chef #16,saudavel,4.36
161,38,La Massa no Prato #38,pizza,3.35
161,35,Açúcar Gourmet #35,doces,4.49
161,104,Feijão Express #104,brasileira,3.07
161,25,Feijão do Chef #25,brasileira,3.18
161,102,Burger Zen #102,burguer,2.23
161,101,Tacos Express #101,mexicana,4.39
161,63,Leve do Chef #63,saudavel,3.25
161,32,La Massa do Chef #32,pizza,3.6
161,31,Leve do Chef #31,saudavel,2.85
161,58,Rodízio no Prato #58,pizza,3.44
161,2,Feijão 360 #2,brasileira,3.88
161,67,Sabor 360 #67,brasileira,2.31
161,116,Sabor da Vila #116,brasileira,2.92
161,22,Natural Express #22,saudavel,3.02
161,74,Burger Gourmet #74,burguer,3.41
161,116,Sabor da Vila #116,brasileira,4.88
161,106,Burger Express #106,burguer,3.18
161,105,Burger Zen #105,burguer,3.83
161,103,Smash Gourmet #103,burguer,1.91
161,41,Sushi Gourmet #41,japonesa,5.0
161,108,Feijão do Chef #108,brasileira,4.02
161,114,Açúcar no Prato #114,doces,3.23
161,63,Leve do Chef #63,saudavel,3.22
161,46,Brasil Express #46,brasileira,2.71
161,52,Confeitaria Gourmet #52,doces,2.82
161,44,Cantina Gourmet #44,italiana,4.55
161,29,Cantina no Prato #29,italiana,2.76
161,79,México Express #79,mexicana,2.77
161,72,Smash do Chef #72,burguer,2.49
161,57,Itália Express #57,italiana,2.36
161,13,Japão no Prato #13,japonesa,3.52
161,101,Tacos Express #101,mexicana,4.52
161,24,Pasta 360 #24,italiana,3.15
161,15,Cantina 360 #15,italiana,2.06
161,80,Brasil Gourmet #80,brasileira,3.44
161,50,Doçura Zen #50,doces,3.3
161,8,Leve no Prato #8,saudavel,3.96
161,46,Brasil Express #46,brasileira,3.16
161,100,Verde do Chef #100,saudavel,3.38
161,79,México Express #79,mexicana,3.37
161,46,Brasil Express #46,brasileira,3.54
161,25,Feijão do Chef #25,brasileira,2.87
161,81,Tacos Express #81,mexicana,3.16
161,108,Feijão do Chef #108,brasileira,2.3
161,82,Brasil da Vila #82,brasileira,3.08
161,102,Burger Zen #102,burguer,3.58
162,24,Pasta 360 #24,italiana,3.22
162,22,Natural Express #22,saudavel,3.04
162,100,Verde do Chef #100,saudavel,3.11
162,35,Açúcar Gourmet #35,doces,4.21
162,48,Tacos da Vila #48,mexicana,3.09
162,94,Confeitaria da Vila #94,doces,2.09
162,24,Pasta 360 #24,italiana,4.22
162,67,Sabor 360 #67,brasileira,3.63
162,111,Cantina no Prato #111,italiana,3.37
162,72,Smash do Chef #72,burguer,4.5
162,7,Leve do Chef #7,saudavel,3.61
162,75,Verde Gourmet #75,saudavel,3.48
162,12,Nacho Zen #12,mexicana,3.11
162,37,Sabor Zen #37,brasileira,3.57
162,105,Burger Zen #105,burguer,4.35
162,2,Feijão 360 #2,brasileira,3.8
162,10,Smash Gourmet #10,burguer,3.6
162,46,Brasil Express #46,brasileira,3.36
162,120,Verde Express #120,saudavel,3.77
162,38,La Massa no Prato #38,pizza,2.64
162,22,Natural Express #22,saudavel,2.28
162,70,Açúcar Gourmet #70,doces,3.08
162,64,La Massa da Vila #64,pizza,2.67
162,55,México no Prato #55,mexicana,2.07
162,114,Açúcar no Prato #114,doces,4.22
162,37,Sabor Zen #37,brasileira,1.0
163,88,Pizza no Prato #88,pizza,3.67
163,31,Leve do Chef #31,saudavel,4.34
163,83,Natural 360 #83,saudavel,3.42
163,100,Verde do Chef #100,saudavel,4.08
163,86,Temaki Zen #86,japonesa,3.38
163,61,Temaki Gourmet #61,japonesa,3.14
163,119,Cantina do Chef #119,italiana,3.59
163,52,Confeitaria Gourmet #52,doces,2.97
163,14,Japão do Chef #14,japonesa,4.22
163,103,Smash Gourmet #103,burguer,3.46
163,29,Cantina no Prato #29,italiana,2.55
163,91,Itália no Prato #91,italiana,4.03
163,24,Pasta 360 #24,italiana,3.45
163,2,Feijão 360 #2,brasileira,3.05
163,23,Hambúrguer Gourmet #23,burguer,3.77
163,48,Tacos da Vila #48,mexicana,3.72
163,14,Japão do Chef #14,japonesa,2.04
163,27,Confeitaria da Vila #27,doces,2.76
163,98,Sabor 360 #98,brasileira,3.54
163,99,Confeitaria Express #99,doces,1.72
163,102,Burger Zen #102,burguer,3.11
163,104,Feijão Express #104,brasileira,3.59
163,53,Temaki Express #53,japonesa,2.42
163,106,Burger Express #106,burguer,3.13
163,65,México do Chef #65,mexicana,3.21
163,59,Sushi Gourmet #59,japonesa,2.4
163,92,Feijão no Prato #92,brasileira,3.78
163,29,Cantina no Prato #29,italiana,3.79
163,100,Verde do Chef #100,saudavel,3.77
163,54,Feijão do Chef #54,brasileira,3.72
163,17,Feijão Zen #17,brasileira,3.53
163,16,Leve do Chef #16,saudavel,3.39
163,23,Hambúrguer Gourmet #23,burguer,1.64
163,108,Feijão do Chef #108,brasileira,3.89
163,119,Cantina do Chef #119,italiana,2.55
163,46,Brasil Express #46,brasileira,3.16
163,38,La Massa no Prato #38,pizza,4.26
163,29,Cantina no Prato #29,italiana,3.11
163,103,Smash Gourmet #103,burguer,3.02
163,29,Cantina no Prato #29,italiana,3.56
163,111,Cantina no Prato #111,italiana,3.45
163,85,Nacho 360 #85,mexicana,2.5
163,108,Feijão do Chef #108,brasileira,3.5
163,72,Smash do Chef #72,burguer,2.98
163,88,Pizza no Prato #88,pizza,3.64
163,79,México Express #79,mexicana,3.41
163,104,Feijão Express #104,brasileira,5.0
163,104,Feijão Express #104,brasileira,2.65
163,75,Verde Gourmet #75,saudavel,4.36
163,81,Tacos Express #81,mexicana,4.11
163,111,Cantina no Prato #111,italiana,3.44
163,112,México Express #112,mexicana,2.86
163,84,Cantina Zen #84,italiana,3.83
163,2,Feijão 360 #2,brasileira,2.02
163,13,Japão no Prato #13,japonesa,3.0
163,105,Burger Zen #105,burguer,3.92
163,11,Sushi da Vila #11,japonesa,3.03
163,29,Cantina no Prato #29,italiana,4.32
163,31,Leve do Chef #31,saudavel,2.42
163,77,Feijão do Chef #77,brasileira,2.4
163,74,Burger Gourmet #74,burguer,2.56
163,38,La Massa no Prato #38,pizza,3.53
163,29,Cantina no Prato #29,italiana,3.05
163,98,Sabor 360 #98,brasileira,3.0
163,112,México Express #112,mexicana,4.31
163,7,Leve do Chef #7,saudavel,4.57
163,18,Cantina do Chef #18,italiana,2.51
163,82,Brasil da Vila #82,brasileira,2.24
163,101,Tacos Express #101,mexicana,1.98
163,101,Tacos Express #101,mexicana,3.66
163,92,Feijão no Prato #92,brasileira,3.6
163,108,Feijão do Chef #108,brasileira,3.59
163,29,Cantina no Prato #29,italiana,3.16
163,14,Japão do Chef #14,japonesa,2.72
163,79,México Express #79,mexicana,3.67
164,101,Tacos Express #101,mexicana,4.62
164,34,Burger Gourmet #34,burguer,4.18
164,6,Pasta do Chef #6,italiana,3.45
164,63,Leve do Chef #63,saudavel,3.95
164,108,Feijão do Chef #108,brasileira,4.16
164,103,Smash Gourmet #103,burguer,3.48
164,34,Burger Gourmet #34,burguer,4.57
164,110,México da Vila #110,mexicana,2.16
164,61,Temaki Gourmet #61,japonesa,2.96
164,7,Leve do Chef #7,saudavel,3.19
164,4,Tacos 360 #4,mexicana,2.01
164,61,Temaki Gourmet #61,japonesa,4.06
164,69,Feijão Express #69,brasileira,2.56
164,10,Smash Gourmet #10,burguer,3.42
164,111,Cantina no Prato #111,italiana,3.93
164,92,Feijão no Prato #92,brasileira,4.64
164,101,Tacos Express #101,mexicana,2.28
164,75,Verde Gourmet #75,saudavel,3.67
164,83,Natural 360 #83,saudavel,3.04
164,49,Açúcar Zen #49,doces,3.8
164,87,Doçura Gourmet #87,doces,3.89
164,118,Confeitaria no Prato #118,doces,3.42
164,82,Brasil da Vila #82,brasileira,3.37
164,44,Cantina Gourmet #44,italiana,2.53
164,37,Sabor Zen #37,brasileira,2.53
164,116,Sabor da Vila #116,brasileira,3.97
164,24,Pasta 360 #24,italiana,3.04
164,101,Tacos Express #101,mexicana,3.74
164,58,Rodízio no Prato #58,pizza,3.66
164,54,Feijão do Chef #54,brasileira,2.83
164,96,Doçura do Chef #96,doces,4.09
164,21,Confeitaria no Prato #21,doces,4.0
164,59,Sushi Gourmet #59,japonesa,3.2
164,5,Sushi no Prato #5,japonesa,2.54
164,85,Nacho 360 #85,mexicana,3.46
164,8,Leve no Prato #8,saudavel,3.11
164,11,Sushi da Vila #11,japonesa,2.52
164,104,Feijão Express #104,brasileira,3.45
164,54,Feijão do Chef #54,brasileira,3.13
164,28,Hambúrguer Zen #28,burguer,2.39
164,75,Verde Gourmet #75,saudavel,2.88
164,64,La Massa da Vila #64,pizza,2.14
164,52,Confeitaria Gourmet #52,doces,4.21
164,109,Açúcar Zen #109,doces,3.69
164,96,Doçura do Chef #96,doces,2.57
164,22,Natural Express #22,saudavel,2.67
164,73,Rodízio Gourmet #73,pizza,3.49
164,12,Nacho Zen #12,mexicana,3.95
164,33,Sabor da Vila #33,brasileira,3.04
164,110,México da Vila #110,mexicana,2.83
164,57,Itália Express #57,italiana,2.12
164,108,Feijão do Chef #108,brasileira,3.2
164,23,Hambúrguer Gourmet #23,burguer,2.64
164,29,Cantina no Prato #29,italiana,2.69
164,46,Brasil Express #46,brasileira,4.17
164,47,Pasta do Chef #47,italiana,2.93
164,95,Açúcar do Chef #95,doces,3.38
164,77,Feijão do Chef #77,brasileira,3.35
164,71,Burger do Chef #71,burguer,3.01
164,77,Feijão do Chef #77,brasileira,3.11
164,94,Confeitaria da Vila #94,doces,3.34
164,108,Feijão do Chef #108,brasileira,3.13
164,52,Confeitaria Gourmet #52,doces,3.56
164,101,Tacos Express #101,mexicana,3.38
164,63,Leve do Chef #63,saudavel,3.38
164,92,Feijão no Prato #92,brasileira,3.02
164,107,Confeitaria do Chef #107,doces,4.75
164,4,Tacos 360 #4,mexicana,3.93
164,69,Feijão Express #69,brasileira,3.71
164,119,Cantina do Chef #119,italiana,3.75
164,63,Leve do Chef #63,saudavel,3.62
164,106,Burger Express #106,burguer,3.19
164,24,Pasta 360 #24,italiana,4.42
164,77,Feijão do Chef #77,brasileira,3.29
164,107,Confeitaria do Chef #107,doces,3.79
164,54,Feijão do Chef #54,brasileira,3.54
164,61,Temaki Gourmet #61,japonesa,2.46
164,11,Sushi da Vila #11,japonesa,3.81
164,6,Pasta do Chef #6,italiana,3.2
164,59,Sushi Gourmet #59,japonesa,2.62
165,54,Feijão do Chef #54,brasileira,4.18
165,119,Cantina do Chef #119,italiana,4.95
165,8,Leve no Prato #8,saudavel,2.77
165,80,Brasil Gourmet #80,brasileira,3.87
165,29,Cantina no Prato #29,italiana,3.32
165,65,México do Chef #65,mexicana,2.73
165,100,Verde do Chef #100,saudavel,3.87
165,34,Burger Gourmet #34,burguer,2.64
165,50,Doçura Zen #50,doces,3.14
165,115,Nacho no Prato #115,mexicana,3.21
165,98,Sabor 360 #98,brasileira,2.33
165,74,Burger Gourmet #74,burguer,3.87
165,30,Sabor da Vila #30,brasileira,2.37
165,54,Feijão do Chef #54,brasileira,2.92
165,100,Verde do Chef #100,saudavel,3.15
165,103,Smash Gourmet #103,burguer,5.0
165,33,Sabor da Vila #33,brasileira,1.77
165,83,Natural 360 #83,saudavel,3.89
165,13,Japão no Prato #13,japonesa,2.67
165,3,Verde Express #3,saudavel,3.04
165,70,Açúcar Gourmet #70,doces,3.77
165,31,Leve do Chef #31,saudavel,3.8
165,10,Smash Gourmet #10,burguer,3.04
165,94,Confeitaria da Vila #94,doces,2.61
165,63,Leve do Chef #63,saudavel,4.11
165,101,Tacos Express #101,mexicana,4.0
165,84,Cantina Zen #84,italiana,2.57
165,94,Confeitaria da Vila #94,doces,3.87
165,40,Temaki no Prato #40,japonesa,2.64
165,35,Açúcar Gourmet #35,doces,3.2
165,77,Feijão do Chef #77,brasileira,3.26
165,28,Hambúrguer Zen #28,burguer,3.72
165,102,Burger Zen #102,burguer,3.86
165,65,México do Chef #65,mexicana,3.68
165,31,Leve do Chef #31,saudavel,2.88
165,80,Brasil Gourmet #80,brasileira,4.37
165,114,Açúcar no Prato #114,doces,3.24
165,11,Sushi da Vila #11,japonesa,2.92
165,14,Japão do Chef #14,japonesa,2.07
165,104,Feijão Express #104,brasileira,3.41
165,14,Japão do Chef #14,japonesa,3.37
165,5,Sushi no Prato #5,japonesa,3.49
165,45,Feijão 360 #45,brasileira,4.4
166,64,La Massa da Vila #64,pizza,2.57
166,12,Nacho Zen #12,mexicana,3.33
166,116,Sabor da Vila #116,brasileira,2.97
166,33,Sabor da Vila #33,brasileira,3.82
166,112,México Express #112,mexicana,2.77
166,104,Feijão Express #104,brasileira,2.96
166,71,Burger do Chef #71,burguer,2.59
166,44,Cantina Gourmet #44,italiana,3.27
166,105,Burger Zen #105,burguer,2.65
166,22,Natural Express #22,saudavel,3.44
166,24,Pasta 360 #24,italiana,3.57
166,31,Leve do Chef #31,saudavel,3.67
166,76,Hambúrguer da Vila #76,burguer,3.38
166,41,Sushi Gourmet #41,japonesa,4.57
166,119,Cantina do Chef #119,italiana,3.54
166,26,Confeitaria Express #26,doces,2.95
166,101,Tacos Express #101,mexicana,3.96
166,13,Japão no Prato #13,japonesa,1.8
166,46,Brasil Express #46,brasileira,3.08
166,33,Sabor da Vila #33,brasileira,3.0
166,118,Confeitaria no Prato #118,doces,3.79
166,4,Tacos 360 #4,mexicana,3.99
166,92,Feijão no Prato #92,brasileira,3.9
166,34,Burger Gourmet #34,burguer,3.37
166,102,Burger Zen #102,burguer,3.09
166,41,Sushi Gourmet #41,japonesa,3.41
166,24,Pasta 360 #24,italiana,3.75
166,88,Pizza no Prato #88,pizza,2.36
166,35,Açúcar Gourmet #35,doces,3.81
166,61,Temaki Gourmet #61,japonesa,2.47
166,18,Cantina do Chef #18,italiana,3.24
166,93,Hambúrguer do Chef #93,burguer,3.1
166,52,Confeitaria Gourmet #52,doces,5.0
166,19,Itália Express #19,italiana,4.15
166,95,Açúcar do Chef #95,doces,3.88
166,13,Japão no Prato #13,japonesa,3.94
166,74,Burger Gourmet #74,burguer,3.24
166,78,Feijão Zen #78,brasileira,2.22
166,112,México Express #112,mexicana,1.87
166,22,Natural Express #22,saudavel,3.45
166,83,Natural 360 #83,saudavel,3.67
166,48,Tacos da Vila #48,mexicana,2.9
166,50,Doçura Zen #50,doces,3.02
166,63,Leve do Chef #63,saudavel,2.81
166,32,La Massa do Chef #32,pizza,2.78
166,57,Itália Express #57,italiana,3.2
166,88,Pizza no Prato #88,pizza,3.77
166,57,Itália Express #57,italiana,4.3
166,6,Pasta do Chef #6,italiana,3.39
166,35,Açúcar Gourmet #35,doces,4.58
166,46,Brasil Express #46,brasileira,5.0
166,46,Brasil Express #46,brasileira,3.69
166,10,Smash Gourmet #10,burguer,3.44
166,55,México no Prato #55,mexicana,1.48
166,88,Pizza no Prato #88,pizza,3.95
166,7,Leve do Chef #7,saudavel,3.18
167,61,Temaki Gourmet #61,japonesa,4.15
167,1,México da Vila #1,mexicana,2.19
167,109,Açúcar Zen #109,doces,3.21
167,37,Sabor Zen #37,brasileira,2.6
167,35,Açúcar Gourmet #35,doces,3.85
167,103,Smash Gourmet #103,burguer,2.88
167,37,Sabor Zen #37,brasileira,3.25
167,83,Natural 360 #83,saudavel,2.92
167,103,Smash Gourmet #103,burguer,3.63
167,101,Tacos Express #101,mexicana,3.87
167,100,Verde do Chef #100,saudavel,3.68
167,12,Nacho Zen #12,mexicana,3.44
167,10,Smash Gourmet #10,burguer,3.44
167,40,Temaki no Prato #40,japonesa,3.07
167,5,Sushi no Prato #5,japonesa,4.45
167,63,Leve do Chef #63,saudavel,2.43
167,50,Doçura Zen #50,doces,2.11
167,72,Smash do Chef #72,burguer,1.8
167,39,Rodízio do Chef #39,pizza,1.45
167,61,Temaki Gourmet #61,japonesa,3.83
167,44,Cantina Gourmet #44,italiana,3.91
167,26,Confeitaria Express #26,doces,3.9
167,82,Brasil da Vila #82,brasileira,2.7
167,86,Temaki Zen #86,japonesa,3.78
167,103,Smash Gourmet #103,burguer,3.17
167,107,Confeitaria do Chef #107,doces,3.5
167,90,Burger da Vila #90,burguer,3.32
167,88,Pizza no Prato #88,pizza,2.68
167,8,Leve no Prato #8,saudavel,5.0
167,14,Japão do Chef #14,japonesa,4.23
167,102,Burger Zen #102,burguer,2.79
167,32,La Massa do Chef #32,pizza,2.25
167,46,Brasil Express #46,brasileira,3.37
167,19,Itália Express #19,italiana,3.61
167,26,Confeitaria Express #26,doces,3.8
167,100,Verde do Chef #100,saudavel,2.7
167,35,Açúcar Gourmet #35,doces,3.75
167,55,México no Prato #55,mexicana,2.19
167,22,Natural Express #22,saudavel,3.3
167,86,Temaki Zen #86,japonesa,3.18
167,94,Confeitaria da Vila #94,doces,4.69
167,46,Brasil Express #46,brasileira,2.35
167,100,Verde do Chef #100,saudavel,4.48
167,32,La Massa do Chef #32,pizza,1.82
167,88,Pizza no Prato #88,pizza,2.28
167,94,Confeitaria da Vila #94,doces,2.16
167,116,Sabor da Vila #116,brasileira,3.7
167,32,La Massa do Chef #32,pizza,2.19
167,13,Japão no Prato #13,japonesa,2.56
167,35,Açúcar Gourmet #35,doces,3.69
167,16,Leve do Chef #16,saudavel,3.4
167,24,Pasta 360 #24,italiana,3.92
167,44,Cantina Gourmet #44,italiana,3.41
167,52,Confeitaria Gourmet #52,doces,4.66
167,109,Açúcar Zen #109,doces,3.44
167,26,Confeitaria Express #26,doces,3.62
167,117,Pizza da Vila #117,pizza,3.0
167,102,Burger Zen #102,burguer,2.4
167,108,Feijão do Chef #108,brasileira,3.93
167,112,México Express #112,mexicana,3.08
167,97,Burger Express #97,burguer,2.7
167,100,Verde do Chef #100,saudavel,3.73
167,54,Feijão do Chef #54,brasileira,2.51
167,64,La Massa da Vila #64,pizza,2.16
167,112,México Express #112,mexicana,4.17
167,48,Tacos da Vila #48,mexicana,3.12
167,6,Pasta do Chef #6,italiana,2.93
167,98,Sabor 360 #98,brasileira,3.46
167,74,Burger Gourmet #74,burguer,2.77
167,102,Burger Zen #102,burguer,3.46
167,10,Smash Gourmet #10,burguer,3.0
167,80,Brasil Gourmet #80,brasileira,3.33
167,34,Burger Gourmet #34,burguer,2.65
167,109,Açúcar Zen #109,doces,3.47
167,14,Japão do Chef #14,japonesa,4.07
168,109,Açúcar Zen #109,doces,2.92
168,74,Burger Gourmet #74,burguer,3.93
168,112,México Express #112,mexicana,3.72
168,119,Cantina do Chef #119,italiana,4.17
168,56,Brasil da Vila #56,brasileira,2.72
168,73,Rodízio Gourmet #73,pizza,4.24
168,104,Feijão Express #104,brasileira,3.63
168,30,Sabor da Vila #30,brasileira,2.96
168,106,Burger Express #106,burguer,2.7
168,75,Verde Gourmet #75,saudavel,3.23
168,93,Hambúrguer do Chef #93,burguer,3.12
168,10,Smash Gourmet #10,burguer,2.67
168,99,Confeitaria Express #99,doces,2.95
168,41,Sushi Gourmet #41,japonesa,3.03
168,101,Tacos Express #101,mexicana,3.42
168,64,La Massa da Vila #64,pizza,2.05
168,36,Natural Express #36,saudavel,2.83
168,116,Sabor da Vila #116,brasileira,3.07
168,98,Sabor 360 #98,brasileira,3.14
168,119,Cantina do Chef #119,italiana,4.32
168,46,Brasil Express #46,brasileira,4.68
168,82,Brasil da Vila #82,brasileira,3.72
168,78,Feijão Zen #78,brasileira,2.06
168,88,Pizza no Prato #88,pizza,2.96
168,5,Sushi no Prato #5,japonesa,3.21
168,38,La Massa no Prato #38,pizza,3.33
168,110,México da Vila #110,mexicana,3.65
168,54,Feijão do Chef #54,brasileira,3.61
168,116,Sabor da Vila #116,brasileira,3.08
169,94,Confeitaria da Vila #94,doces,3.69
169,37,Sabor Zen #37,brasileira,3.28
169,119,Cantina do Chef #119,italiana,2.65
169,87,Doçura Gourmet #87,doces,3.83
169,48,Tacos da Vila #48,mexicana,4.32
169,13,Japão no Prato #13,japonesa,3.54
169,24,Pasta 360 #24,italiana,3.39
169,62,Nacho Gourmet #62,mexicana,2.02
169,63,Leve do Chef #63,saudavel,3.34
169,99,Confeitaria Express #99,doces,2.15
169,93,Hambúrguer do Chef #93,burguer,1.99
169,28,Hambúrguer Zen #28,burguer,3.04
169,76,Hambúrguer da Vila #76,burguer,2.53
169,3,Verde Express #3,saudavel,3.13
169,50,Doçura Zen #50,doces,3.13
169,98,Sabor 360 #98,brasileira,3.12
169,50,Doçura Zen #50,doces,2.05
169,104,Feijão Express #104,brasileira,3.09
169,118,Confeitaria no Prato #118,doces,2.49
169,78,Feijão Zen #78,brasileira,2.46
169,19,Itália Express #19,italiana,3.14
169,48,Tacos da Vila #48,mexicana,2.7
169,2,Feijão 360 #2,brasileira,3.65
169,77,Feijão do Chef #77,brasileira,3.56
169,103,Smash Gourmet #103,burguer,2.72
169,81,Tacos Express #81,mexicana,3.71
169,100,Verde do Chef #100,saudavel,2.55
169,101,Tacos Express #101,mexicana,2.85
169,105,Burger Zen #105,burguer,3.31
